id,created_at,closed_at,merged_at
6183687,2013-06-07T10:44:13Z,2013-06-07T10:45:51Z,2013-06-07T10:45:51Z
6180097,2013-06-07T06:41:08Z,2013-06-08T01:47:45Z,2013-06-08T01:47:45Z
6173208,2013-06-06T21:35:13Z,2013-06-06T21:38:42Z,2013-06-06T21:38:42Z
6166917,2013-06-06T17:49:58Z,2013-06-06T17:52:19Z,
6164332,2013-06-06T16:10:11Z,2013-06-06T17:00:24Z,2013-06-06T17:00:24Z
6147643,2013-06-05T23:32:03Z,2013-06-06T11:13:24Z,2013-06-06T11:13:24Z
6147120,2013-06-05T23:03:46Z,2013-06-07T12:27:30Z,2013-06-07T12:27:30Z
6145840,2013-06-05T22:03:03Z,2013-07-19T03:24:41Z,
6139692,2013-06-05T18:09:57Z,2013-06-17T17:51:12Z,2013-06-17T17:51:12Z
6136546,2013-06-05T16:10:56Z,2013-06-17T17:51:10Z,2013-06-17T17:51:10Z
6135967,2013-06-05T15:51:14Z,2013-07-19T03:24:19Z,
6130402,2013-06-05T12:19:31Z,2013-06-25T23:56:39Z,2013-06-25T23:56:39Z
6129231,2013-06-05T11:15:15Z,2013-06-06T10:35:35Z,
6128121,2013-06-05T10:11:29Z,2013-06-05T10:13:13Z,2013-06-05T10:13:13Z
6127127,2013-06-05T09:21:20Z,2013-06-05T09:26:54Z,2013-06-05T09:26:54Z
6124236,2013-06-05T05:59:10Z,2013-06-10T09:28:22Z,
6116384,2013-06-04T20:51:03Z,2013-06-04T20:57:15Z,
6114424,2013-06-04T19:41:22Z,2013-06-04T19:45:15Z,2013-06-04T19:45:15Z
6108846,2013-06-04T16:07:24Z,2013-06-04T19:23:08Z,2013-06-04T19:23:08Z
6108695,2013-06-04T16:02:26Z,2013-06-04T19:21:16Z,2013-06-04T19:21:16Z
6108636,2013-06-04T16:00:26Z,2013-06-04T19:15:59Z,
6102432,2013-06-04T12:12:18Z,2013-06-05T10:35:42Z,
6101186,2013-06-04T11:01:36Z,2013-06-05T13:11:29Z,
6098757,2013-06-04T08:57:02Z,2013-06-14T02:22:58Z,2013-06-14T02:22:58Z
6096110,2013-06-04T05:36:42Z,2013-06-04T06:49:49Z,2013-06-04T06:49:49Z
6093597,2013-06-04T01:15:00Z,2013-06-04T01:16:17Z,
6089678,2013-06-03T21:30:58Z,2013-06-26T20:20:27Z,2013-06-26T20:20:27Z
6077411,2013-06-03T13:42:52Z,2013-06-03T13:48:27Z,2013-06-03T13:48:27Z
6066419,2013-06-02T18:42:58Z,2013-06-02T20:27:35Z,2013-06-02T20:27:35Z
6066323,2013-06-02T18:24:00Z,2013-06-02T20:26:56Z,2013-06-02T20:26:56Z
6063211,2013-06-02T00:22:11Z,2013-06-02T01:43:54Z,2013-06-02T01:43:54Z
6062495,2013-06-01T21:12:40Z,2013-06-25T23:53:04Z,
6059090,2013-06-01T05:12:12Z,2013-06-01T14:35:08Z,2013-06-01T14:35:08Z
6046915,2013-05-31T15:45:40Z,2013-06-18T07:52:21Z,
6046558,2013-05-31T15:32:35Z,2013-07-09T17:47:38Z,
6044287,2013-05-31T14:06:10Z,2013-06-03T15:32:06Z,2013-06-03T15:32:06Z
6043371,2013-05-31T13:26:37Z,2013-06-04T01:15:13Z,
6037857,2013-05-31T08:02:08Z,2013-08-10T22:43:14Z,
6028861,2013-05-30T20:41:50Z,2013-05-30T20:43:45Z,2013-05-30T20:43:44Z
6025453,2013-05-30T18:31:41Z,2013-05-30T19:21:18Z,2013-05-30T19:21:18Z
6018847,2013-05-30T14:13:49Z,2013-07-18T05:12:42Z,2013-07-18T05:12:42Z
6009748,2013-05-30T04:45:17Z,2013-06-22T10:25:43Z,2013-06-22T10:25:43Z
6008638,2013-05-30T02:36:27Z,2013-06-10T06:48:28Z,2013-06-10T06:48:28Z
6008146,2013-05-30T01:49:20Z,2013-06-13T19:08:35Z,
6005883,2013-05-29T23:10:59Z,2013-08-27T17:05:45Z,
5999730,2013-05-29T18:58:06Z,2013-08-15T06:43:28Z,
5996901,2013-05-29T17:11:04Z,2013-05-30T15:38:18Z,2013-05-30T15:38:18Z
5982980,2013-05-29T06:46:56Z,2013-06-03T23:47:00Z,2013-06-03T23:47:00Z
5981149,2013-05-29T03:32:16Z,2013-05-30T21:06:54Z,2013-05-30T21:06:54Z
5970172,2013-05-28T18:00:45Z,2013-05-28T18:19:23Z,2013-05-28T18:19:23Z
5956368,2013-05-28T07:22:47Z,2013-05-28T12:39:29Z,2013-05-28T12:39:29Z
5955792,2013-05-28T06:35:13Z,2013-06-26T00:49:35Z,
5947516,2013-05-27T14:55:35Z,2013-05-27T19:43:42Z,2013-05-27T19:43:42Z
5938773,2013-05-27T03:38:04Z,2013-05-29T12:05:55Z,2013-05-29T12:05:55Z
5937478,2013-05-26T22:40:30Z,2013-05-28T16:30:56Z,2013-05-28T16:30:56Z
5935499,2013-05-26T13:37:49Z,2013-05-26T20:51:49Z,2013-05-26T20:51:49Z
5935150,2013-05-26T11:40:46Z,2013-05-26T14:06:14Z,2013-05-26T14:06:14Z
5935098,2013-05-26T11:22:38Z,2013-05-26T14:01:04Z,2013-05-26T14:01:04Z
5934522,2013-05-26T07:46:50Z,2013-05-26T14:18:27Z,
5934281,2013-05-26T06:12:01Z,2013-05-26T08:20:38Z,
5931997,2013-05-25T17:46:55Z,2013-05-28T14:39:49Z,2013-05-28T14:39:49Z
5930525,2013-05-25T10:46:32Z,2013-05-25T21:03:04Z,
5922023,2013-05-24T18:45:39Z,2013-05-25T12:04:34Z,
5917865,2013-05-24T15:42:42Z,2013-06-03T12:20:14Z,2013-06-03T12:20:14Z
5910007,2013-05-24T09:25:02Z,2013-05-24T10:35:21Z,2013-05-24T10:35:20Z
5888282,2013-05-23T13:35:37Z,2013-06-14T20:53:32Z,2013-06-14T20:53:31Z
5888229,2013-05-23T13:33:12Z,2013-06-26T00:25:43Z,
5881531,2013-05-23T07:33:55Z,2013-05-23T07:39:08Z,
5878943,2013-05-23T02:54:13Z,2013-05-23T02:58:07Z,
5866019,2013-05-22T16:25:55Z,2013-06-26T00:29:33Z,2013-06-26T00:29:33Z
5864642,2013-05-22T15:42:03Z,2013-06-15T22:06:24Z,
5862005,2013-05-22T14:13:02Z,2013-07-15T22:09:35Z,
5861114,2013-05-22T13:38:13Z,2013-06-15T20:06:50Z,2013-06-15T20:06:50Z
5860307,2013-05-22T13:05:23Z,2013-05-22T15:43:36Z,2013-05-22T15:43:36Z
5856491,2013-05-22T09:48:05Z,2013-05-22T09:51:55Z,2013-05-22T09:51:55Z
5851636,2013-05-22T03:20:54Z,2013-05-22T12:33:48Z,
5849539,2013-05-22T00:04:19Z,2013-05-23T13:01:23Z,
5843353,2013-05-21T19:34:08Z,2013-06-13T21:31:33Z,
5840552,2013-05-21T17:42:02Z,2013-05-22T12:41:22Z,2013-05-22T12:41:22Z
5838444,2013-05-21T16:20:37Z,2013-05-23T13:58:11Z,2013-05-23T13:58:11Z
5834141,2013-05-21T13:50:12Z,2013-05-21T14:13:14Z,2013-05-21T14:13:14Z
5832588,2013-05-21T12:40:33Z,2013-06-09T13:02:57Z,2013-06-09T13:02:57Z
5829546,2013-05-21T09:49:16Z,2013-05-28T15:15:23Z,
5828796,2013-05-21T09:09:02Z,2013-05-21T09:28:16Z,
5828252,2013-05-21T08:37:09Z,2013-05-22T00:44:40Z,
5828079,2013-05-21T08:27:09Z,2013-05-21T12:51:12Z,2013-05-21T12:51:12Z
5822580,2013-05-20T23:40:35Z,2013-05-23T21:35:21Z,
5821184,2013-05-20T22:17:26Z,2013-05-20T22:29:27Z,2013-05-20T22:29:27Z
5817026,2013-05-20T19:14:39Z,2013-05-30T18:47:54Z,2013-05-30T18:47:54Z
5803334,2013-05-20T05:11:52Z,2013-05-20T05:23:22Z,2013-05-20T05:23:22Z
5803326,2013-05-20T05:11:06Z,2013-05-20T05:16:40Z,2013-05-20T05:16:40Z
5801559,2013-05-20T00:17:19Z,2013-05-20T00:32:39Z,2013-05-20T00:32:39Z
5801044,2013-05-19T21:51:22Z,2013-06-24T16:14:54Z,
5799808,2013-05-19T16:30:35Z,2013-06-08T08:57:43Z,
5797773,2013-05-19T06:38:39Z,2013-05-20T18:15:27Z,
5797097,2013-05-19T01:48:16Z,2013-07-24T14:42:45Z,
5796567,2013-05-18T22:22:28Z,2013-05-22T22:38:16Z,2013-05-22T22:38:16Z
5796308,2013-05-18T20:58:04Z,2013-05-18T20:59:55Z,
5794556,2013-05-18T13:54:11Z,2013-05-18T22:00:15Z,2013-05-18T22:00:15Z
5793513,2013-05-18T09:23:14Z,2013-05-18T12:58:58Z,2013-05-18T12:58:58Z
5793211,2013-05-18T07:42:00Z,2013-05-18T12:46:20Z,2013-05-18T12:46:20Z
5791695,2013-05-18T00:27:00Z,2013-07-30T02:32:29Z,2013-07-30T02:32:29Z
5791115,2013-05-17T23:28:50Z,2013-05-17T23:35:29Z,2013-05-17T23:35:29Z
5789568,2013-05-17T21:52:40Z,2013-05-20T20:38:51Z,
5787294,2013-05-17T20:04:04Z,2013-06-16T21:14:35Z,
5783346,2013-05-17T17:04:44Z,2013-05-22T16:45:47Z,2013-05-22T16:45:47Z
5777662,2013-05-17T13:19:34Z,2013-06-26T00:34:21Z,2013-06-26T00:34:21Z
5777401,2013-05-17T13:05:48Z,2013-05-17T13:49:51Z,
5774585,2013-05-17T10:17:47Z,2013-05-17T10:18:46Z,
5771164,2013-05-17T06:20:25Z,2013-05-17T06:26:48Z,
5769905,2013-05-17T03:36:00Z,2013-05-19T19:18:12Z,2013-05-19T19:18:12Z
5768567,2013-05-17T01:09:19Z,2013-05-17T02:17:12Z,2013-05-17T02:17:12Z
5766603,2013-05-16T22:52:30Z,2013-05-16T22:52:54Z,2013-05-16T22:52:54Z
5764794,2013-05-16T21:24:36Z,2013-05-16T21:41:51Z,2013-05-16T21:41:51Z
5764678,2013-05-16T21:20:27Z,2013-05-26T15:40:34Z,
5759950,2013-05-16T18:17:45Z,2013-05-16T21:06:01Z,2013-05-16T21:06:01Z
5757500,2013-05-16T16:36:04Z,2013-05-16T16:36:46Z,
5757420,2013-05-16T16:32:57Z,2013-05-16T16:34:07Z,
5756599,2013-05-16T16:01:12Z,2013-05-20T18:15:47Z,2013-05-20T18:15:47Z
5755295,2013-05-16T15:17:01Z,2013-05-16T16:21:26Z,2013-05-16T16:21:25Z
5754988,2013-05-16T15:06:19Z,2013-05-16T15:18:32Z,
5752686,2013-05-16T13:44:28Z,2013-07-10T12:24:54Z,2013-07-10T12:24:54Z
5748773,2013-05-16T10:16:58Z,2013-05-16T13:10:31Z,2013-05-16T13:10:31Z
5744604,2013-05-16T05:05:20Z,2013-05-16T13:11:58Z,2013-05-16T13:11:58Z
5727304,2013-05-15T14:14:55Z,2013-05-16T16:42:42Z,2013-05-16T16:42:42Z
5723851,2013-05-15T11:25:41Z,2013-05-15T15:31:16Z,2013-05-15T15:31:16Z
5719879,2013-05-15T07:26:27Z,2013-05-28T15:15:23Z,
5718533,2013-05-15T05:06:59Z,2013-06-26T00:38:44Z,2013-06-26T00:38:44Z
5718462,2013-05-15T04:55:25Z,2013-05-15T04:56:20Z,2013-05-15T04:56:20Z
5713894,2013-05-14T22:28:06Z,2013-08-01T20:24:30Z,
5711660,2013-05-14T20:55:48Z,2013-05-15T03:02:19Z,
5705402,2013-05-14T16:51:04Z,2013-05-16T18:38:24Z,2013-05-16T18:38:24Z
5703284,2013-05-14T15:36:14Z,2013-05-14T16:06:47Z,
5699286,2013-05-14T13:06:51Z,2013-05-14T14:21:31Z,2013-05-14T14:21:31Z
5691652,2013-05-14T04:03:37Z,2013-05-14T19:14:17Z,
5691635,2013-05-14T04:02:09Z,2013-05-17T03:37:15Z,
5689329,2013-05-14T00:14:39Z,2013-05-14T00:30:12Z,
5686721,2013-05-13T21:46:38Z,2013-07-02T02:41:58Z,2013-07-02T02:42:21Z
5685108,2013-05-13T20:43:35Z,2013-05-14T03:20:14Z,
5684829,2013-05-13T20:33:19Z,2013-05-15T15:30:33Z,2013-05-15T15:30:33Z
5683504,2013-05-13T19:40:53Z,2013-05-14T18:39:19Z,2013-05-14T18:39:19Z
5675696,2013-05-13T14:30:51Z,2013-05-18T21:40:14Z,2013-05-18T21:40:13Z
5675187,2013-05-13T14:11:38Z,2013-05-13T14:31:45Z,
5671030,2013-05-13T10:22:23Z,2013-05-16T20:28:13Z,2013-05-16T20:28:13Z
5670994,2013-05-13T10:20:45Z,2013-05-13T14:18:23Z,2013-05-13T14:18:23Z
5669257,2013-05-13T08:39:44Z,2013-05-16T00:45:51Z,2013-05-16T00:45:51Z
5668664,2013-05-13T07:59:13Z,2013-05-16T20:36:23Z,
5666601,2013-05-13T03:51:50Z,2013-05-13T03:53:54Z,2013-05-13T03:53:54Z
5666228,2013-05-13T02:51:06Z,2013-05-13T14:18:16Z,
5666229,2013-05-13T02:51:06Z,2013-05-13T03:30:28Z,2013-05-13T03:30:28Z
5666206,2013-05-13T02:48:13Z,2013-05-13T03:49:07Z,2013-05-13T03:49:07Z
5664718,2013-05-12T21:03:36Z,2013-05-12T21:44:01Z,2013-05-12T21:44:01Z
5664498,2013-05-12T20:11:40Z,2013-05-12T21:37:19Z,2013-05-12T21:37:19Z
5663558,2013-05-12T16:21:30Z,2013-05-16T01:00:12Z,2013-05-16T01:00:11Z
5662176,2013-05-12T09:34:23Z,2013-05-12T18:29:17Z,2013-05-12T18:29:17Z
5661499,2013-05-12T04:47:11Z,2013-05-12T05:49:59Z,2013-05-12T05:49:59Z
5661409,2013-05-12T04:06:03Z,2013-05-12T17:49:05Z,2013-05-12T17:49:40Z
5661295,2013-05-12T03:08:21Z,2013-05-12T03:15:53Z,2013-05-12T03:15:53Z
5659791,2013-05-11T19:18:48Z,2013-05-11T19:47:31Z,2013-05-11T19:47:31Z
5658463,2013-05-11T14:19:39Z,2013-05-11T23:01:45Z,2013-05-11T23:01:45Z
5657732,2013-05-11T10:14:00Z,2013-05-11T10:19:38Z,2013-05-11T10:19:37Z
5657255,2013-05-11T07:12:15Z,2013-05-11T21:36:07Z,2013-05-11T21:36:07Z
5657194,2013-05-11T06:50:05Z,2013-06-18T22:44:09Z,2013-06-18T22:44:09Z
5656379,2013-05-11T02:33:35Z,2013-07-03T02:39:32Z,2013-07-03T02:39:32Z
5649797,2013-05-10T19:04:21Z,2013-06-07T10:03:18Z,2013-06-07T10:03:18Z
5646395,2013-05-10T16:24:39Z,2013-05-12T18:20:45Z,2013-05-12T18:20:45Z
5645626,2013-05-10T15:52:15Z,2013-05-10T16:52:08Z,2013-05-10T16:52:08Z
5645193,2013-05-10T15:34:36Z,2013-05-10T15:37:03Z,2013-05-10T15:37:03Z
5644343,2013-05-10T14:59:23Z,2013-05-12T17:49:49Z,2013-05-12T17:49:49Z
5644145,2013-05-10T14:51:22Z,2013-05-10T15:05:54Z,2013-05-10T15:05:54Z
5644043,2013-05-10T14:46:24Z,2013-05-10T15:06:21Z,2013-05-10T15:06:21Z
5643539,2013-05-10T14:24:40Z,2013-05-10T14:35:42Z,2013-05-10T14:35:42Z
5642670,2013-05-10T13:43:29Z,2013-05-10T14:06:51Z,2013-05-10T14:06:51Z
5638558,2013-05-10T09:05:56Z,2013-05-10T13:37:20Z,
5637819,2013-05-10T08:12:18Z,2013-05-12T18:15:10Z,
5637295,2013-05-10T07:23:14Z,2013-07-01T16:46:43Z,
5636565,2013-05-10T06:06:17Z,2013-05-11T07:17:29Z,
5636457,2013-05-10T05:54:25Z,2013-05-10T12:58:53Z,2013-05-10T12:58:53Z
5636083,2013-05-10T05:05:40Z,2013-06-26T00:57:10Z,2013-06-26T00:57:10Z
5624684,2013-05-09T17:43:07Z,2013-06-07T17:24:40Z,2013-06-07T17:24:40Z
5621050,2013-05-09T15:09:14Z,2013-06-21T15:19:42Z,2013-06-21T15:19:41Z
5620920,2013-05-09T15:03:38Z,2013-05-09T15:42:25Z,2013-05-09T15:42:25Z
5618316,2013-05-09T12:54:11Z,2013-05-09T15:43:04Z,2013-05-09T15:43:04Z
5618222,2013-05-09T12:47:37Z,2013-05-10T17:42:57Z,2013-05-10T17:42:57Z
5617768,2013-05-09T12:08:09Z,2013-06-15T13:27:20Z,2013-06-15T13:27:20Z
5617637,2013-05-09T11:58:43Z,2013-05-09T12:19:33Z,2013-05-09T12:19:33Z
5614168,2013-05-09T07:06:14Z,2013-05-09T12:40:26Z,2013-05-09T12:40:26Z
5610142,2013-05-09T00:01:57Z,2013-05-16T20:41:55Z,2013-05-16T20:41:55Z
5603451,2013-05-08T18:58:23Z,2013-05-08T19:02:19Z,2013-05-08T19:02:19Z
5602848,2013-05-08T18:34:52Z,2013-05-09T00:05:07Z,2013-05-09T00:05:07Z
5601433,2013-05-08T17:36:05Z,2013-05-08T17:44:17Z,2013-05-08T17:44:17Z
5599126,2013-05-08T16:00:49Z,2013-05-08T16:43:05Z,2013-05-08T16:43:05Z
5598853,2013-05-08T15:50:36Z,2013-05-09T11:09:27Z,
5591704,2013-05-08T10:09:17Z,2013-05-08T15:14:03Z,
5591395,2013-05-08T09:52:07Z,2013-05-08T17:27:48Z,
5587131,2013-05-08T04:22:45Z,2013-05-08T04:32:53Z,2013-05-08T04:32:53Z
5586123,2013-05-08T02:30:20Z,2013-05-10T06:16:58Z,2013-05-10T06:16:58Z
5576730,2013-05-07T18:27:38Z,2013-05-07T22:40:29Z,2013-05-07T22:40:29Z
5576016,2013-05-07T17:58:39Z,2013-05-15T17:14:05Z,2013-05-15T17:14:05Z
5575981,2013-05-07T17:57:21Z,2013-05-12T02:52:42Z,2013-05-12T02:52:42Z
5568862,2013-05-07T13:23:27Z,2013-05-07T13:43:43Z,
5566260,2013-05-07T10:54:42Z,2013-05-07T12:13:50Z,2013-05-07T12:13:50Z
5564961,2013-05-07T09:38:22Z,2013-05-28T15:21:19Z,2013-05-28T15:21:19Z
5559111,2013-05-07T00:34:34Z,2013-05-07T00:52:44Z,
5557333,2013-05-06T22:38:14Z,2013-05-07T01:25:01Z,2013-05-07T01:25:01Z
5554870,2013-05-06T20:52:32Z,2013-05-06T21:15:59Z,2013-05-06T21:15:59Z
5550774,2013-05-06T18:00:06Z,2013-05-06T18:18:30Z,2013-05-06T18:18:30Z
5540069,2013-05-06T06:30:09Z,2013-08-03T23:33:05Z,
5539850,2013-05-06T06:04:10Z,2013-07-21T05:39:31Z,
5538612,2013-05-06T02:14:00Z,2013-06-05T08:58:08Z,2013-06-05T08:58:08Z
5537310,2013-05-05T21:16:52Z,2013-05-05T21:27:50Z,2013-05-05T21:27:50Z
5536674,2013-05-05T18:37:36Z,2013-05-05T19:17:04Z,2013-05-05T19:17:04Z
5536612,2013-05-05T18:20:23Z,2013-05-07T01:12:14Z,2013-05-07T01:12:14Z
5535886,2013-05-05T15:04:48Z,2013-05-05T15:30:45Z,2013-05-05T15:30:45Z
5535841,2013-05-05T14:51:23Z,2013-05-05T17:14:11Z,
5535780,2013-05-05T14:36:06Z,2013-05-05T19:23:27Z,
5535365,2013-05-05T12:29:28Z,2013-05-05T14:01:19Z,2013-05-05T14:01:19Z
5535070,2013-05-05T10:33:58Z,2013-05-05T14:04:59Z,2013-05-05T14:04:59Z
5534572,2013-05-05T07:13:30Z,2013-05-05T15:58:05Z,2013-05-05T15:58:05Z
5534427,2013-05-05T06:11:21Z,2013-05-05T14:06:51Z,2013-05-05T14:06:51Z
5532957,2013-05-04T20:46:24Z,2013-05-04T22:44:18Z,2013-05-04T22:44:18Z
5532681,2013-05-04T19:36:58Z,2013-05-04T19:42:22Z,2013-05-04T19:42:22Z
5531550,2013-05-04T14:46:28Z,2013-05-04T14:47:51Z,2013-05-04T14:47:51Z
5530083,2013-05-04T06:48:29Z,2013-05-04T12:25:31Z,2013-05-04T12:25:31Z
5529804,2013-05-04T05:08:31Z,2013-05-05T23:03:45Z,
5528007,2013-05-03T23:31:05Z,2013-05-04T12:49:59Z,2013-05-04T12:49:59Z
5527307,2013-05-03T22:39:13Z,2013-05-03T22:44:12Z,2013-05-03T22:44:12Z
5525682,2013-05-03T21:10:49Z,2013-05-07T16:52:36Z,2013-05-07T16:52:36Z
5522901,2013-05-03T19:00:08Z,2013-05-05T21:48:35Z,2013-05-05T21:48:35Z
5521982,2013-05-03T18:23:00Z,2013-05-03T18:58:19Z,2013-05-03T18:58:19Z
5515977,2013-05-03T13:57:01Z,2013-05-04T13:50:45Z,2013-05-04T13:50:45Z
5515648,2013-05-03T13:38:35Z,2013-05-30T06:24:08Z,
5515373,2013-05-03T13:24:44Z,2013-05-07T01:31:03Z,2013-05-07T01:31:02Z
5512291,2013-05-03T09:43:21Z,2013-05-03T13:58:29Z,
5511319,2013-05-03T08:29:01Z,2013-05-03T11:52:47Z,
5509541,2013-05-03T05:10:00Z,2013-05-03T11:49:05Z,
5509420,2013-05-03T04:53:48Z,2013-05-06T19:23:57Z,2013-05-06T19:23:57Z
5508880,2013-05-03T03:30:39Z,2013-05-04T12:33:35Z,2013-05-04T12:33:35Z
5503513,2013-05-02T21:01:39Z,2013-05-02T21:21:04Z,2013-05-02T21:21:04Z
5503100,2013-05-02T20:45:42Z,2013-05-02T21:05:01Z,2013-05-02T21:05:01Z
5502935,2013-05-02T20:39:27Z,2013-05-02T21:04:47Z,2013-05-02T21:04:47Z
5497333,2013-05-02T16:47:16Z,2013-05-02T19:09:17Z,2013-05-02T19:09:17Z
5495772,2013-05-02T15:43:30Z,2013-06-13T12:49:32Z,2013-06-13T12:49:32Z
